"route_id","route_update_date","origin_stop","via_stop","destination_stop"
"720_720041_1_20260201","20260201","由布院駅前バスセンター",,"熊本駅前"
"51_51211_1_20260201","20260201","玉名駅前",,"山鹿バスセンター"
"94_94120_1_20260201","20260201","玉名駅前",,"九州看護福祉大学"
"3_3520_1_20260201","20260201","桜町バスターミナル",,"小楠記念館入口"
"13_13260_1_20260201","20260201","熊本駅前",,"光の森産交"
"129_129760_1_20260201","20260201","人吉産交",,"多良木駅前"
"84_84481_1_20260201","20260201","阿蘇駅前",,"阿蘇駅前"
"723_723100_1_20260201","20260201","西部車庫",,"高森駅交流施設"
"82_82390_1_20260201","20260201","阿蘇医療センター",,"阿蘇駅前"
"141_141100_1_20260201","20260201","本渡バスセンター",,"本渡バスセンター"
"17_17220_1_20260201","20260201","北窪",,"小野泉水公園"
"43_43120_1_20260201","20260201","県立技術短期大学前",,"県立技術短期大学前"
"51_51200_1_20260201","20260201","山鹿バスセンター",,"玉名駅前"
"127_127240_1_20260201","20260201","人吉産交",,"湯の前駅前"
"119_119541_1_20260201","20260201","中屋敷",,"水俣駅前"
"119_119540_1_20260201","20260201","水俣駅前",,"中屋敷"
"128_128430_1_20260201","20260201","水上役場前",,"柳原"
"28_28200_1_20260201","20260201","北窪",,"リバグリーン八幡"
"84_84491_1_20260201","20260201","阿蘇駅前",,"阿蘇駅前"
"122_122411_1_20260201","20260201","湯の児",,"水俣駅前"
"49_49350_1_20260201","20260201","大津町役場",,"吹田団地"
"59_59141_1_20260201","20260201","河浦車庫",,"下田温泉"
"123_123210_1_20260201","20260201","人吉産交",,"石水寺入口"
"127_127260_1_20260201","20260201","人吉産交",,"湯の前駅前"
"165_165040_1_20260201","20260201","くまもと県北病院",,"玉名駅前"
"115_115611_1_20260201","20260201","水俣産交",,"つなぎ温泉前"
"13_13240_1_20260201","20260201","桜町バスターミナル",,"光の森産交"
"3_3121_1_20260201","20260201","小楠記念館入口",,"アクアドーム"
"37_37050_1_20260201","20260201","桜町バスターミナル",,"河内温泉センター"
"128_128441_1_20260201","20260201","古屋敷（水上）",,"水上役場前"
"134_134041_1_20260201","20260201","通詞島",,"本渡バスセンター"
"129_129701_1_20260201","20260201","市房登山口",,"人吉産交"
"72_72091_1_20260201","20260201","荒尾バスセンター",,"荒尾バスセンター"
"731_731040_1_20260201","20260201","西部車庫",,"阿蘇くまもと空港"
"750_750011_1_20260201","20260201","天草産交",,"阿蘇くまもと空港"
"123_123260_1_20260201","20260201","人吉産交",,"多良木駅前"
"58_58140_1_20260201","20260201","下平（天草）",,"牛深市民病院"
"120_120721_1_20260201","20260201","頭石",,"茂道漁港"
"131_131270_1_20260201","20260201","さんぱーる",,"三角産交"
"141_141131_1_20260201","20260201","本渡バスセンター",,"本渡バスセンター"
"81_81490_1_20260201","20260201","阿蘇駅前",,"阿蘇駅前"
"68_68131_1_20260201","20260201","水俣産交",,"佐敷駅前"
"84_84490_1_20260201","20260201","阿蘇駅前",,"阿蘇駅前"
"19_19080_1_20260201","20260201","水道町",,"谷尾崎"
"25_25020_1_20260201","20260201","西部車庫",,"富尾団地"
"721_721071_1_20260201","20260201","阿蘇くまもと空港",,"熊本駅前"
"120_120740_1_20260201","20260201","茂道漁港",,"招川内"
"36_36301_1_20260201","20260201","天水支所前",,"桜町バスターミナル"
"3_3120_1_20260201","20260201","アクアドーム",,"小楠記念館入口"
"24_24011_1_20260201","20260201","富尾団地",,"若葉小学校前"
"46_46080_1_20260201","20260201","山鹿市役所前",,"南関上町"
"86_86610_1_20260201","20260201","フレイン高森店",,"高森中央"
"3_3521_1_20260201","20260201","小楠記念館入口",,"桜町バスターミナル"
"721_721041_1_20260201","20260201","阿蘇くまもと空港",,"西部車庫"
"38_38240_1_20260201","20260201","桜町バスターミナル",,"玉名駅前"
"721_721051_1_20260201","20260201","阿蘇くまもと空港",,"西部車庫"
"7_7020_1_20260201","20260201","川口二丁",,"小山団地"
"84_84480_1_20260201","20260201","阿蘇駅前",,"阿蘇駅前"
"7_7021_1_20260201","20260201","小山団地",,"川口二丁"
"123_123120_1_20260201","20260201","人吉産交",,"石水寺入口"
"16_16020_1_20260201","20260201","桜町バスターミナル",,"東熊本第二病院前"
"58_58141_1_20260201","20260201","牛深市民病院",,"下平（天草）"
"107_107140_1_20260201","20260201","八代市役所前",,"ウインズ八代"
"51_51201_1_20260201","20260201","玉名駅前",,"山鹿バスセンター"
"56_56040_1_20260201","20260201","本渡バスセンター",,"鬼池港"
"86_86580_1_20260201","20260201","高森駅前",,"高森中央"
